preprocess_step,rank,cv_score,feature_selector,selected_features,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap,train_accuracy,train_precision,train_recall,train_specificity,train_balanced_accuracy,train_balanced_precision,train_balanced_recall,train_balanced_specificity,train_accuracy_excelente,train_precision_excelente,train_recall_excelente,train_specificity_excelente,train_accuracy_muito_bom,train_precision_muito_bom,train_recall_muito_bom,train_specificity_muito_bom,model_file
SG_1D+MeanCentering,13,0.661965811965812,lasso,413,450,15,13,2,0.2609626149549226,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-13_min_samples_leaf-2_max_features-0.2609626149549226_bootstrap-False_rank-013.joblib
SG_1D+MeanCentering,14,0.6615384615384616,lasso,413,350,15,10,1,0.25023281751045895,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.25023281751045895_bootstrap-False_rank-014.joblib
SG_1D+MeanCentering,15,0.6606837606837608,lasso,413,450,14,10,1,0.2642483586271615,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-14_min_samples_split-10_min_samples_leaf-1_max_features-0.2642483586271615_bootstrap-False_rank-015.joblib
SG_1D+MeanCentering,16,0.6602564102564102,lasso,413,350,15,11,1,0.2559978445120499,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.2559978445120499_bootstrap-False_rank-016.joblib
SG_1D+MeanCentering,17,0.6601889338731444,lasso,413,450,15,13,1,0.2594390134352614,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-13_min_samples_leaf-1_max_features-0.2594390134352614_bootstrap-False_rank-017.joblib
SG_1D+MeanCentering,18,0.6589068825910931,lasso,413,400,14,10,2,0.2502155157697161,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-10_min_samples_leaf-2_max_features-0.2502155157697161_bootstrap-False_rank-018.joblib
SG_1D+MeanCentering,19,0.655982905982906,lasso,413,450,15,10,2,0.2249673766731592,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-10_min_samples_leaf-2_max_features-0.2249673766731592_bootstrap-False_rank-019.joblib
SG_1D+MeanCentering,20,0.6551282051282052,lasso,413,450,15,12,2,0.26099265054379417,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-12_min_samples_leaf-2_max_features-0.26099265054379417_bootstrap-False_rank-020.joblib
SG_1D+MeanCentering,21,0.6527665317139001,lasso,413,450,15,10,1,0.343465808819502,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.343465808819502_bootstrap-False_rank-021.joblib
SG_1D+MeanCentering,22,0.6495726495726495,lasso,413,350,15,11,1,0.3038968102584266,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.3038968102584266_bootstrap-False_rank-022.joblib
SG_1D+MeanCentering,23,0.6487179487179487,lasso,413,450,15,10,1,0.3422438071585316,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.3422438071585316_bootstrap-False_rank-023.joblib
SG_1D+MeanCentering,24,0.6478632478632479,lasso,413,450,15,10,1,0.34399179941706104,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.34399179941706104_bootstrap-False_rank-024.joblib
SG_1D+MeanCentering,25,0.647638326585695,lasso,413,350,15,10,1,0.3464487503761583,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.3464487503761583_bootstrap-False_rank-025.joblib
SG_1D+MeanCentering,26,0.6474358974358975,lasso,413,450,15,11,1,0.25569763716015376,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.25569763716015376_bootstrap-False_rank-026.joblib
SG_1D+MeanCentering,27,0.6474358974358975,lasso,413,450,15,10,1,0.24162135763211465,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.24162135763211465_bootstrap-False_rank-027.joblib
SG_1D+MeanCentering,28,0.6474358974358974,lasso,413,450,15,13,1,0.24786696755288193,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-13_min_samples_leaf-1_max_features-0.24786696755288193_bootstrap-False_rank-028.joblib
SG_1D+MeanCentering,29,0.6473684210526316,lasso,413,400,15,10,2,0.2595179160891708,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-2_max_features-0.2595179160891708_bootstrap-False_rank-029.joblib
SG_1D+MeanCentering,30,0.6465811965811966,lasso,413,450,15,12,1,0.26031737038791236,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-12_min_samples_leaf-1_max_features-0.26031737038791236_bootstrap-False_rank-030.joblib
SG_1D+MeanCentering,31,0.6461538461538462,lasso,413,450,15,11,1,0.30251977749770037,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.30251977749770037_bootstrap-False_rank-031.joblib
SG_1D+MeanCentering,32,0.6457264957264958,lasso,413,450,15,19,1,0.23411787050808625,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-19_min_samples_leaf-1_max_features-0.23411787050808625_bootstrap-False_rank-032.joblib
SG_1D+MeanCentering,33,0.6452991452991452,lasso,413,450,15,13,1,0.26269121671704915,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-13_min_samples_leaf-1_max_features-0.26269121671704915_bootstrap-False_rank-033.joblib
SG_1D+MeanCentering,34,0.6448717948717949,lasso,413,400,14,11,2,0.30580109209496376,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-11_min_samples_leaf-2_max_features-0.30580109209496376_bootstrap-False_rank-034.joblib
SG_1D+MeanCentering,35,0.6448717948717949,lasso,413,450,15,12,1,0.22659800121247345,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-12_min_samples_leaf-1_max_features-0.22659800121247345_bootstrap-False_rank-035.joblib
SG_1D+MeanCentering,36,0.6448717948717949,lasso,413,400,15,12,1,0.2477236979672138,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-12_min_samples_leaf-1_max_features-0.2477236979672138_bootstrap-False_rank-036.joblib
SG_1D+MeanCentering,37,0.6435897435897436,lasso,413,450,15,10,2,0.22234994741846878,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-10_min_samples_leaf-2_max_features-0.22234994741846878_bootstrap-False_rank-037.joblib
SG_1D+MeanCentering,38,0.6435897435897436,lasso,413,450,15,12,2,0.25301571261807637,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-12_min_samples_leaf-2_max_features-0.25301571261807637_bootstrap-False_rank-038.joblib
SG_1D+MeanCentering,39,0.6435897435897436,lasso,413,450,15,15,2,0.22003663990373465,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-15_min_samples_leaf-2_max_features-0.22003663990373465_bootstrap-False_rank-039.joblib
SG_1D+MeanCentering,40,0.6435897435897436,lasso,413,400,15,15,2,0.21079113936735813,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-15_min_samples_leaf-2_max_features-0.21079113936735813_bootstrap-False_rank-040.joblib
SG_1D+MeanCentering,41,0.6435897435897436,lasso,413,450,15,12,1,0.2296803703473449,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-12_min_samples_leaf-1_max_features-0.2296803703473449_bootstrap-False_rank-041.joblib
SG_1D+MeanCentering,42,0.6435897435897436,lasso,413,450,15,11,1,0.2527948392059225,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.2527948392059225_bootstrap-False_rank-042.joblib
SG_1D+MeanCentering,43,0.6435897435897435,lasso,413,450,15,14,2,0.27651011181314533,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-14_min_samples_leaf-2_max_features-0.27651011181314533_bootstrap-False_rank-043.joblib
SG_1D+MeanCentering,44,0.6435897435897435,lasso,413,400,15,12,2,0.3429593485390293,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-12_min_samples_leaf-2_max_features-0.3429593485390293_bootstrap-False_rank-044.joblib
SG_1D+MeanCentering,45,0.6435897435897435,lasso,413,400,14,11,2,0.2163934745303998,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-11_min_samples_leaf-2_max_features-0.2163934745303998_bootstrap-False_rank-045.joblib
SG_1D+MeanCentering,46,0.6423076923076924,lasso,413,450,15,17,1,0.32942736104606696,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-17_min_samples_leaf-1_max_features-0.32942736104606696_bootstrap-False_rank-046.joblib
SG_1D+MeanCentering,47,0.6423076923076924,lasso,413,450,15,12,2,0.30497621049374946,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-12_min_samples_leaf-2_max_features-0.30497621049374946_bootstrap-False_rank-047.joblib
SG_1D+MeanCentering,48,0.6423076923076924,lasso,413,450,15,18,1,0.30354712317570715,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-18_min_samples_leaf-1_max_features-0.30354712317570715_bootstrap-False_rank-048.joblib
SG_1D+MeanCentering,49,0.6423076923076924,lasso,413,400,14,11,2,0.22473062839658237,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-11_min_samples_leaf-2_max_features-0.22473062839658237_bootstrap-False_rank-049.joblib
SG_1D+MeanCentering,50,0.6423076923076924,lasso,413,350,15,10,1,0.34979373015038234,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.34979373015038234_bootstrap-False_rank-050.joblib
