model,preprocess_step,val_accuracy,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_balanced_precision,val_balanced_recall,val_balanced_specificity,val_accuracy_excelente,val_precision_excelente,val_recall_excelente,val_specificity_excelente,val_accuracy_muito_bom,val_precision_muito_bom,val_recall_muito_bom,val_specificity_muito_bom,rank
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.20302064642251577_bootstrap-False_rank-018.joblib,SG_1D+MeanCentering,0.6923076923076923,0.7000407000407,0.6923076923076923,0.6915760869565217,0.6915760869565217,0.6865079365079365,0.6915760869565217,0.6915760869565217,0.6923076923076923,0.6111111111111112,0.6875,0.6956521739130435,0.6923076923076923,0.7619047619047619,0.6956521739130435,0.6875,12
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-12_min_samples_leaf-1_max_features-0.3091013949866638_bootstrap-False_rank-026.joblib,SG_1D+MeanCentering,0.6923076923076923,0.7000407000407,0.6923076923076923,0.6915760869565217,0.6915760869565217,0.6865079365079365,0.6915760869565217,0.6915760869565217,0.6923076923076923,0.6111111111111112,0.6875,0.6956521739130435,0.6923076923076923,0.7619047619047619,0.6956521739130435,0.6875,13
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.2063788070401568_bootstrap-False_rank-028.joblib,SG_1D+MeanCentering,0.6923076923076923,0.7000407000407,0.6923076923076923,0.6915760869565217,0.6915760869565217,0.6865079365079365,0.6915760869565217,0.6915760869565217,0.6923076923076923,0.6111111111111112,0.6875,0.6956521739130435,0.6923076923076923,0.7619047619047619,0.6956521739130435,0.6875,14
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.21158072107734827_bootstrap-False_rank-013.joblib,SG_1D+MeanCentering,0.717948717948718,0.7158119658119657,0.717948717948718,0.7038043478260869,0.7038043478260869,0.7083333333333333,0.7038043478260869,0.7038043478260869,0.717948717948718,0.6666666666666666,0.625,0.782608695652174,0.717948717948718,0.75,0.782608695652174,0.625,15
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-11_min_samples_leaf-2_max_features-0.2223696799681492_bootstrap-False_rank-019.joblib,SG_1D+MeanCentering,0.717948717948718,0.7158119658119657,0.717948717948718,0.7038043478260869,0.7038043478260869,0.7083333333333333,0.7038043478260869,0.7038043478260869,0.717948717948718,0.6666666666666666,0.625,0.782608695652174,0.717948717948718,0.75,0.782608695652174,0.625,16
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.20602760932414446_bootstrap-False_rank-034.joblib,SG_1D+MeanCentering,0.717948717948718,0.7158119658119657,0.717948717948718,0.7038043478260869,0.7038043478260869,0.7083333333333333,0.7038043478260869,0.7038043478260869,0.717948717948718,0.6666666666666666,0.625,0.782608695652174,0.717948717948718,0.75,0.782608695652174,0.625,17
rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.2052342795161079_bootstrap-False_rank-039.joblib,SG_1D+MeanCentering,0.717948717948718,0.7158119658119657,0.717948717948718,0.7038043478260869,0.7038043478260869,0.7083333333333333,0.7038043478260869,0.7038043478260869,0.717948717948718,0.6666666666666666,0.625,0.782608695652174,0.717948717948718,0.75,0.782608695652174,0.625,18
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.20669946628944585_bootstrap-False_rank-001.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,19
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-13_min_samples_leaf-1_max_features-0.22133544312499717_bootstrap-False_rank-005.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,20
rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.20510944028862196_bootstrap-False_rank-017.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,21
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.2978853327427759_bootstrap-False_rank-022.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,22
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.20914162149286677_bootstrap-False_rank-024.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,23
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.2101911749559703_bootstrap-False_rank-036.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,24
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.22020197278547018_bootstrap-False_rank-045.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,25
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.30163319410609274_bootstrap-False_rank-047.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,26
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.2163089716429879_bootstrap-False_rank-048.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,27
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-10_min_samples_leaf-1_max_features-0.23296127994102397_bootstrap-False_rank-004.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6702317290552585,0.6666666666666666,0.6603260869565217,0.6603260869565217,0.6577540106951871,0.6603260869565217,0.6603260869565217,0.6666666666666666,0.5882352941176471,0.625,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.625,28
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-11_min_samples_leaf-1_max_features-0.3241406628364563_bootstrap-False_rank-007.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6702317290552585,0.6666666666666666,0.6603260869565217,0.6603260869565217,0.6577540106951871,0.6603260869565217,0.6603260869565217,0.6666666666666666,0.5882352941176471,0.625,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.625,29
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-11_min_samples_leaf-1_max_features-0.33380382960114907_bootstrap-False_rank-011.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6702317290552585,0.6666666666666666,0.6603260869565217,0.6603260869565217,0.6577540106951871,0.6603260869565217,0.6603260869565217,0.6666666666666666,0.5882352941176471,0.625,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.625,30
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.3152623495816768_bootstrap-False_rank-025.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6702317290552585,0.6666666666666666,0.6603260869565217,0.6603260869565217,0.6577540106951871,0.6603260869565217,0.6603260869565217,0.6666666666666666,0.5882352941176471,0.625,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.625,31
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.22403872605989156_bootstrap-False_rank-029.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6702317290552585,0.6666666666666666,0.6603260869565217,0.6603260869565217,0.6577540106951871,0.6603260869565217,0.6603260869565217,0.6666666666666666,0.5882352941176471,0.625,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.625,32
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.2131561515084845_bootstrap-False_rank-031.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6702317290552585,0.6666666666666666,0.6603260869565217,0.6603260869565217,0.6577540106951871,0.6603260869565217,0.6603260869565217,0.6666666666666666,0.5882352941176471,0.625,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.625,33
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-13_min_samples_leaf-1_max_features-0.21395828964541405_bootstrap-False_rank-015.joblib,SG_1D+MeanCentering,0.6410256410256411,0.6491656491656492,0.6410256410256411,0.6385869565217391,0.6385869565217391,0.6349206349206349,0.6385869565217391,0.6385869565217391,0.6410256410256411,0.5555555555555556,0.625,0.6521739130434783,0.6410256410256411,0.7142857142857143,0.6521739130434783,0.625,34
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.20835448551221053_bootstrap-False_rank-044.joblib,SG_1D+MeanCentering,0.6410256410256411,0.6491656491656492,0.6410256410256411,0.6385869565217391,0.6385869565217391,0.6349206349206349,0.6385869565217391,0.6385869565217391,0.6410256410256411,0.5555555555555556,0.625,0.6521739130434783,0.6410256410256411,0.7142857142857143,0.6521739130434783,0.625,35
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.20231762374656104_bootstrap-False_rank-050.joblib,SG_1D+MeanCentering,0.6410256410256411,0.6601889338731444,0.6410256410256411,0.6480978260869565,0.6480978260869565,0.6434210526315789,0.6480978260869565,0.6480978260869565,0.6410256410256411,0.55,0.6875,0.6086956521739131,0.6410256410256411,0.7368421052631579,0.6086956521739131,0.6875,36
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.2177798618891694_bootstrap-False_rank-010.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6883516483516484,0.6923076923076923,0.6725543478260869,0.6725543478260869,0.6814285714285715,0.6725543478260869,0.6725543478260869,0.6923076923076923,0.6428571428571429,0.5625,0.782608695652174,0.6923076923076923,0.72,0.782608695652174,0.5625,37
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.29424644017335405_bootstrap-False_rank-012.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6883516483516484,0.6923076923076923,0.6725543478260869,0.6725543478260869,0.6814285714285715,0.6725543478260869,0.6725543478260869,0.6923076923076923,0.6428571428571429,0.5625,0.782608695652174,0.6923076923076923,0.72,0.782608695652174,0.5625,38
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.28659105212667446_bootstrap-False_rank-043.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6883516483516484,0.6923076923076923,0.6725543478260869,0.6725543478260869,0.6814285714285715,0.6725543478260869,0.6725543478260869,0.6923076923076923,0.6428571428571429,0.5625,0.782608695652174,0.6923076923076923,0.72,0.782608695652174,0.5625,39
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-14_min_samples_split-10_min_samples_leaf-1_max_features-0.28041103869696166_bootstrap-False_rank-014.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6638888888888889,0.6666666666666666,0.6508152173913043,0.6508152173913043,0.6541666666666667,0.6508152173913043,0.6508152173913043,0.6666666666666666,0.6,0.5625,0.7391304347826086,0.6666666666666666,0.7083333333333334,0.7391304347826086,0.5625,40
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-11_min_samples_leaf-1_max_features-0.3132028581624801_bootstrap-False_rank-030.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6638888888888889,0.6666666666666666,0.6508152173913043,0.6508152173913043,0.6541666666666667,0.6508152173913043,0.6508152173913043,0.6666666666666666,0.6,0.5625,0.7391304347826086,0.6666666666666666,0.7083333333333334,0.7391304347826086,0.5625,41
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.20359831367654574_bootstrap-False_rank-035.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6638888888888889,0.6666666666666666,0.6508152173913043,0.6508152173913043,0.6541666666666667,0.6508152173913043,0.6508152173913043,0.6666666666666666,0.6,0.5625,0.7391304347826086,0.6666666666666666,0.7083333333333334,0.7391304347826086,0.5625,42
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-13_min_samples_leaf-1_max_features-0.28318971582771735_bootstrap-False_rank-038.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6638888888888889,0.6666666666666666,0.6508152173913043,0.6508152173913043,0.6541666666666667,0.6508152173913043,0.6508152173913043,0.6666666666666666,0.6,0.5625,0.7391304347826086,0.6666666666666666,0.7083333333333334,0.7391304347826086,0.5625,43
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-14_min_samples_leaf-1_max_features-0.20010729717108888_bootstrap-False_rank-042.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6638888888888889,0.6666666666666666,0.6508152173913043,0.6508152173913043,0.6541666666666667,0.6508152173913043,0.6508152173913043,0.6666666666666666,0.6,0.5625,0.7391304347826086,0.6666666666666666,0.7083333333333334,0.7391304347826086,0.5625,44
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.2984203017818168_bootstrap-False_rank-049.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6638888888888889,0.6666666666666666,0.6508152173913043,0.6508152173913043,0.6541666666666667,0.6508152173913043,0.6508152173913043,0.6666666666666666,0.6,0.5625,0.7391304347826086,0.6666666666666666,0.7083333333333334,0.7391304347826086,0.5625,45
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.2117303628355748_bootstrap-False_rank-016.joblib,SG_1D+MeanCentering,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6410256410256411,0.5625,0.5625,0.6956521739130435,0.6410256410256411,0.6956521739130435,0.6956521739130435,0.5625,46
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.30334669220408045_bootstrap-False_rank-020.joblib,SG_1D+MeanCentering,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6410256410256411,0.5625,0.5625,0.6956521739130435,0.6410256410256411,0.6956521739130435,0.6956521739130435,0.5625,47
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.2410117297675405_bootstrap-False_rank-003.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6607495069033531,0.6666666666666666,0.6413043478260869,0.6413043478260869,0.6538461538461539,0.6413043478260869,0.6413043478260869,0.6666666666666666,0.6153846153846154,0.5,0.782608695652174,0.6666666666666666,0.6923076923076923,0.782608695652174,0.5,48
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.21772133439629127_bootstrap-False_rank-027.joblib,SG_1D+MeanCentering,0.6153846153846154,0.611965811965812,0.6153846153846154,0.5978260869565217,0.5978260869565217,0.6,0.5978260869565217,0.5978260869565217,0.6153846153846154,0.5333333333333333,0.5,0.6956521739130435,0.6153846153846154,0.6666666666666666,0.6956521739130435,0.5,49
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.29808425222968515_bootstrap-False_rank-006.joblib,SG_1D+MeanCentering,0.5897435897435898,0.5825641025641025,0.5897435897435898,0.5665760869565217,0.5665760869565217,0.5700000000000001,0.5665760869565217,0.5665760869565217,0.5897435897435898,0.5,0.4375,0.6956521739130435,0.5897435897435898,0.64,0.6956521739130435,0.4375,50
