model,preprocess_step,val_accuracy,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_balanced_precision,val_balanced_recall,val_balanced_specificity,val_accuracy_excelente,val_precision_excelente,val_recall_excelente,val_specificity_excelente,val_accuracy_muito_bom,val_precision_muito_bom,val_recall_muito_bom,val_specificity_muito_bom,rank
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-10_min_samples_leaf-1_max_features-0.20459323897748377_bootstrap-False_rank-005.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,11
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-10_min_samples_leaf-1_max_features-0.2057256706408502_bootstrap-False_rank-008.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,12
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-14_min_samples_split-13_min_samples_leaf-1_max_features-0.26584247205753575_bootstrap-False_rank-012.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,13
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.20972458146596432_bootstrap-False_rank-013.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,14
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.32018410249300905_bootstrap-False_rank-014.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,15
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-10_min_samples_leaf-2_max_features-0.2248999126422778_bootstrap-False_rank-017.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,16
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-10_min_samples_leaf-1_max_features-0.20445141597691105_bootstrap-False_rank-022.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,17
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.20983926848902762_bootstrap-False_rank-023.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,18
rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.2743999924665784_bootstrap-False_rank-026.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,19
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-10_min_samples_leaf-1_max_features-0.22518474705740324_bootstrap-False_rank-034.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,20
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-14_min_samples_split-10_min_samples_leaf-1_max_features-0.26814940225185047_bootstrap-False_rank-035.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,21
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-14_min_samples_split-12_min_samples_leaf-1_max_features-0.30977634323870823_bootstrap-False_rank-037.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,22
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.21247272502530118_bootstrap-False_rank-043.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,23
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-14_min_samples_split-10_min_samples_leaf-1_max_features-0.2505560704565575_bootstrap-False_rank-046.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,24
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-14_min_samples_split-13_min_samples_leaf-1_max_features-0.3060308007460404_bootstrap-False_rank-047.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6820652173913043,0.6923076923076923,0.625,0.625,0.7391304347826086,0.6923076923076923,0.7391304347826086,0.7391304347826086,0.625,25
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.26481674040609915_bootstrap-False_rank-002.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6702317290552585,0.6666666666666666,0.6603260869565217,0.6603260869565217,0.6577540106951871,0.6603260869565217,0.6603260869565217,0.6666666666666666,0.5882352941176471,0.625,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.625,26
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.34579067808196734_bootstrap-False_rank-003.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6702317290552585,0.6666666666666666,0.6603260869565217,0.6603260869565217,0.6577540106951871,0.6603260869565217,0.6603260869565217,0.6666666666666666,0.5882352941176471,0.625,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.625,27
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.3182443472771413_bootstrap-False_rank-019.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6702317290552585,0.6666666666666666,0.6603260869565217,0.6603260869565217,0.6577540106951871,0.6603260869565217,0.6603260869565217,0.6666666666666666,0.5882352941176471,0.625,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.625,28
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-14_min_samples_split-10_min_samples_leaf-1_max_features-0.3493261081779525_bootstrap-False_rank-028.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6702317290552585,0.6666666666666666,0.6603260869565217,0.6603260869565217,0.6577540106951871,0.6603260869565217,0.6603260869565217,0.6666666666666666,0.5882352941176471,0.625,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.625,29
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.26105297322062976_bootstrap-False_rank-030.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6702317290552585,0.6666666666666666,0.6603260869565217,0.6603260869565217,0.6577540106951871,0.6603260869565217,0.6603260869565217,0.6666666666666666,0.5882352941176471,0.625,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.625,30
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.32424532144058177_bootstrap-False_rank-045.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6702317290552585,0.6666666666666666,0.6603260869565217,0.6603260869565217,0.6577540106951871,0.6603260869565217,0.6603260869565217,0.6666666666666666,0.5882352941176471,0.625,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.625,31
rf_SG_1D+MeanCentering_n_estimators-450_max_depth-14_min_samples_split-11_min_samples_leaf-1_max_features-0.247369337406775_bootstrap-False_rank-001.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6883516483516484,0.6923076923076923,0.6725543478260869,0.6725543478260869,0.6814285714285715,0.6725543478260869,0.6725543478260869,0.6923076923076923,0.6428571428571429,0.5625,0.782608695652174,0.6923076923076923,0.72,0.782608695652174,0.5625,32
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.2615540951228795_bootstrap-False_rank-050.joblib,SG_1D+MeanCentering,0.6923076923076923,0.6883516483516484,0.6923076923076923,0.6725543478260869,0.6725543478260869,0.6814285714285715,0.6725543478260869,0.6725543478260869,0.6923076923076923,0.6428571428571429,0.5625,0.782608695652174,0.6923076923076923,0.72,0.782608695652174,0.5625,33
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.21190645725319196_bootstrap-False_rank-025.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6638888888888889,0.6666666666666666,0.6508152173913043,0.6508152173913043,0.6541666666666667,0.6508152173913043,0.6508152173913043,0.6666666666666666,0.6,0.5625,0.7391304347826086,0.6666666666666666,0.7083333333333334,0.7391304347826086,0.5625,34
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.21787050616098705_bootstrap-False_rank-027.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6638888888888889,0.6666666666666666,0.6508152173913043,0.6508152173913043,0.6541666666666667,0.6508152173913043,0.6508152173913043,0.6666666666666666,0.6,0.5625,0.7391304347826086,0.6666666666666666,0.7083333333333334,0.7391304347826086,0.5625,35
rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.28042302889082726_bootstrap-False_rank-011.joblib,SG_1D+MeanCentering,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6410256410256411,0.5625,0.5625,0.6956521739130435,0.6410256410256411,0.6956521739130435,0.6956521739130435,0.5625,36
rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.272389977098228_bootstrap-False_rank-018.joblib,SG_1D+MeanCentering,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6410256410256411,0.5625,0.5625,0.6956521739130435,0.6410256410256411,0.6956521739130435,0.6956521739130435,0.5625,37
rf_SG_1D+MeanCentering_n_estimators-450_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.2737177525560395_bootstrap-False_rank-029.joblib,SG_1D+MeanCentering,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6410256410256411,0.5625,0.5625,0.6956521739130435,0.6410256410256411,0.6956521739130435,0.6956521739130435,0.5625,38
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-10_min_samples_leaf-1_max_features-0.20347665904185316_bootstrap-False_rank-033.joblib,SG_1D+MeanCentering,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6410256410256411,0.5625,0.5625,0.6956521739130435,0.6410256410256411,0.6956521739130435,0.6956521739130435,0.5625,39
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.20431310901168007_bootstrap-False_rank-038.joblib,SG_1D+MeanCentering,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6290760869565217,0.6410256410256411,0.5625,0.5625,0.6956521739130435,0.6410256410256411,0.6956521739130435,0.6956521739130435,0.5625,40
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-14_min_samples_split-11_min_samples_leaf-1_max_features-0.27153095734390226_bootstrap-False_rank-016.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6607495069033531,0.6666666666666666,0.6413043478260869,0.6413043478260869,0.6538461538461539,0.6413043478260869,0.6413043478260869,0.6666666666666666,0.6153846153846154,0.5,0.782608695652174,0.6666666666666666,0.6923076923076923,0.782608695652174,0.5,41
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-14_min_samples_split-17_min_samples_leaf-2_max_features-0.24901023263092975_bootstrap-False_rank-036.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6607495069033531,0.6666666666666666,0.6413043478260869,0.6413043478260869,0.6538461538461539,0.6413043478260869,0.6413043478260869,0.6666666666666666,0.6153846153846154,0.5,0.782608695652174,0.6666666666666666,0.6923076923076923,0.782608695652174,0.5,42
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.22307249637969567_bootstrap-False_rank-041.joblib,SG_1D+MeanCentering,0.6666666666666666,0.6607495069033531,0.6666666666666666,0.6413043478260869,0.6413043478260869,0.6538461538461539,0.6413043478260869,0.6413043478260869,0.6666666666666666,0.6153846153846154,0.5,0.782608695652174,0.6666666666666666,0.6923076923076923,0.782608695652174,0.5,43
rf_SG_1D+MeanCentering_n_estimators-400_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.204036017679919_bootstrap-False_rank-020.joblib,SG_1D+MeanCentering,0.6410256410256411,0.6354578754578755,0.6410256410256411,0.6195652173913043,0.6195652173913043,0.6257142857142857,0.6195652173913043,0.6195652173913043,0.6410256410256411,0.5714285714285714,0.5,0.7391304347826086,0.6410256410256411,0.68,0.7391304347826086,0.5,44
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-11_min_samples_leaf-1_max_features-0.2206619878102124_bootstrap-False_rank-042.joblib,SG_1D+MeanCentering,0.6410256410256411,0.6354578754578755,0.6410256410256411,0.6195652173913043,0.6195652173913043,0.6257142857142857,0.6195652173913043,0.6195652173913043,0.6410256410256411,0.5714285714285714,0.5,0.7391304347826086,0.6410256410256411,0.68,0.7391304347826086,0.5,45
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-14_min_samples_split-11_min_samples_leaf-1_max_features-0.3126882892718054_bootstrap-False_rank-006.joblib,SG_1D+MeanCentering,0.6153846153846154,0.611965811965812,0.6153846153846154,0.5978260869565217,0.5978260869565217,0.6,0.5978260869565217,0.5978260869565217,0.6153846153846154,0.5333333333333333,0.5,0.6956521739130435,0.6153846153846154,0.6666666666666666,0.6956521739130435,0.5,46
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-15_min_samples_split-10_min_samples_leaf-1_max_features-0.20382715377809785_bootstrap-False_rank-007.joblib,SG_1D+MeanCentering,0.6153846153846154,0.611965811965812,0.6153846153846154,0.5978260869565217,0.5978260869565217,0.6,0.5978260869565217,0.5978260869565217,0.6153846153846154,0.5333333333333333,0.5,0.6956521739130435,0.6153846153846154,0.6666666666666666,0.6956521739130435,0.5,47
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-14_min_samples_split-11_min_samples_leaf-1_max_features-0.3150786773087852_bootstrap-False_rank-032.joblib,SG_1D+MeanCentering,0.6153846153846154,0.611965811965812,0.6153846153846154,0.5978260869565217,0.5978260869565217,0.6,0.5978260869565217,0.5978260869565217,0.6153846153846154,0.5333333333333333,0.5,0.6956521739130435,0.6153846153846154,0.6666666666666666,0.6956521739130435,0.5,48
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-14_min_samples_split-11_min_samples_leaf-1_max_features-0.3126331123143408_bootstrap-False_rank-021.joblib,SG_1D+MeanCentering,0.6153846153846154,0.606508875739645,0.6153846153846154,0.5883152173913043,0.5883152173913043,0.5961538461538461,0.5883152173913043,0.5883152173913043,0.6153846153846154,0.5384615384615384,0.4375,0.7391304347826086,0.6153846153846154,0.6538461538461539,0.7391304347826086,0.4375,49
rf_SG_1D+MeanCentering_n_estimators-350_max_depth-14_min_samples_split-10_min_samples_leaf-1_max_features-0.267649888400462_bootstrap-False_rank-040.joblib,SG_1D+MeanCentering,0.6153846153846154,0.606508875739645,0.6153846153846154,0.5883152173913043,0.5883152173913043,0.5961538461538461,0.5883152173913043,0.5883152173913043,0.6153846153846154,0.5384615384615384,0.4375,0.7391304347826086,0.6153846153846154,0.6538461538461539,0.7391304347826086,0.4375,50
